,0,1,2,country
8,19.20,"Baron Philippe de Rothschild, Mouton Cadet Reserve Graves Blanc",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-reserve-graves-blanc-fr1034.html,france
9,5.99,Château Bel Air Bordeaux Superieur,https://www.i-d-s.com/dubai/ch-teau-bel-air-bordeaux-superieur-fr1036.html,france
10,8.15,Schröder and Schÿler Chartron La Fleur Rouge,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-chartron-la-fleur-rouge-fr1037.html,france
11,29.99,"Chateau Lange Réglat, Sauternes",https://www.i-d-s.com/dubai/chateau-lange-r-glat-dw1010.html,france
0,10.90,"Château Buisson Redon, Bordeaux",https://www.i-d-s.com/dubai/ch-teau-buisson-redon-fr1038.html,france
1,13.00,Baron Philippe de Rothschild Mouton Cadet Rouge,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-rouge-fr1040.html,france
2,13.25,"Château de Haux Rouge, Premières Côtes de Bordeaux",https://www.i-d-s.com/dubai/ch-teau-de-haux-rouge-premi-res-c-tes-de-bordeaux-fr1041.html,france
3,14.55,"Baron Philippe de Rothschild, Mouton Cadet Heritage Rouge",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-heritage-rouge-fr1042.html,france
4,10.80,Schröder and Schÿler Private Réserve Medoc,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-private-r-serve-medoc-fr1043.html,france
5,44.45,"Gervais Gobillard Prestige, Champagne Rosé",https://www.i-d-s.com/dubai/gervais-gobillard-prestige-champagne-rose-cp1026.html,france
6,16.95,"Baron Philippe de Rothschild, Reserve Mouton Cadet Medoc",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-reserve-mouton-cadet-medoc-fr1045.html,france
7,24.05,"Château Amour, Medoc",https://www.i-d-s.com/dubai/ch-teau-amour-fr1046.html,france
8,23.10,"Château Macquin, Saint-Georges-Saint-Émilion, Bordeaux",https://www.i-d-s.com/dubai/ch-teau-macquin-saint-georges-saint-milion-bordeaux-fr1049.html,france
9,17.15,"Château Vieille Tour La Rose, Saint Emilion",https://www.i-d-s.com/dubai/ch-teau-vieille-tour-la-rose-fr1050.html,france
10,62.10,"Chateau Durfort-Vivens,'Vivens', Margaux",https://www.i-d-s.com/dubai/chateau-durfort-vivens-vivens-margaux-fr1053.html,france
11,39.50,"Château Lalande, Saint-Julien",https://www.i-d-s.com/dubai/ch-teau-lalande-fr1056.html,france
0,13.30,Chateau Haut-Bastor Les Grandes Vignes Bordeaux Moelleux Blanc,https://www.i-d-s.com/dubai/chateau-haut-bastor-les-grandes-vignes-bordeaux-moelleux-blanc-fr1221.html,france
1,14.55,La Chablisienne Bourgogne Chardonnay,https://www.i-d-s.com/dubai/la-chablisienne-bourgogne-chardonnay-fr1059.html,france
2,20.40,Louis Jadot Mâcon Villages Blanc,https://www.i-d-s.com/dubai/louis-jadot-m-con-villages-blanc-fr1061.html,france
3,33.30,Louis Jadot Saint Véran,https://www.i-d-s.com/dubai/louis-jadot-saint-v-ran-fr1062.html,france
4,108.65,Domaine Chanson Chassagne-Montrachet,https://www.i-d-s.com/dubai/domaine-chanson-chassagne-montrachet-fr1066.html,france
5,227.85,"Xavier Monnot Les Charmes, Meursault 1er Cru ",https://www.i-d-s.com/dubai/meursault-1er-cru-les-charmes-xavier-monnot-fr1069.html,france
6,40.30,"Jean-Marc Brocard, Chablis",https://www.i-d-s.com/dubai/chablis-jean-marc-brocard-fr1071.html,france
7,58.00,Piper-Heidsieck Cuvée Brut,https://www.i-d-s.com/dubai/piper-heidsieck-cuv-e-brut-cp1009.html,france
8,44.15,"La Chablisienne Chablis 1er Cru ""Beauroy""",https://www.i-d-s.com/dubai/la-chablisienne-chablis-1er-cru-beauroy-fr1072.html,france
9,41.25,"La Chablisienne Chablis 1er Cru ""Vaillons""",https://www.i-d-s.com/dubai/la-chablisienne-chablis-1er-cru-vaillons-fr1073.html,france
10,81.95,Domaine Chanson Nuits Saint Georges,https://www.i-d-s.com/dubai/domaine-chanson-nuits-saint-georges-fr1079.html,france
11,59.90,Vallet Frères Gevrey Chambertin ,https://www.i-d-s.com/dubai/gevrey-chambertin-vallet-fr-res-fr1080.html,france
0,12.05,Les Coteaux Tufiers Vouvray Demi Sec,https://www.i-d-s.com/dubai/vouvray-demi-sec-les-coteaux-tufiers-fr1086.html,france
1,13.05,Domaine Pré Baron Touraine Sauvignon Blanc,https://www.i-d-s.com/dubai/domaine-pr-baron-touraine-sauvignon-blanc-fr1087.html,france
2,12.40,"Chateau du Grand Plantier Caupos, Loupiac Blanc",https://www.i-d-s.com/dubai/chateau-du-grand-plantier-caupos-loupiac-blanc-fr2592.html,france
3,52.35,de Ladoucette Pouilly Fumé,https://www.i-d-s.com/dubai/baron-de-ladoucette-pouilly-fum-fr1095.html,france
4,14.80,Pierre Sourdais Chinon Tradition,https://www.i-d-s.com/dubai/pierre-sourdais-chinon-tradition-fr1099.html,france
5,37.85,Chante Cigale Châteauneuf -du- Pape Blanc,https://www.i-d-s.com/dubai/chante-cigale-ch-teauneuf-du-pape-blanc-fr1102.html,france
6,8.60,Patrice Armand Côtes du Rhône La Chapelle de Marin,https://www.i-d-s.com/dubai/patrice-armand-c-tes-du-rh-ne-la-chapelle-de-marin-fr1103.html,france
7,52.35,"Chateau de Vaudieu,‘Grand Vin’, Châteauneuf-du-Pape Rouge",https://www.i-d-s.com/dubai/chateau-de-vaudieu-grand-vin-ch-teauneuf-du-pape-rouge-fr1113.html,france
8,559.65,"Dom Pérignon Vintage Rosé, in individual Gift Box",https://www.i-d-s.com/dubai/dom-p-rignon-vintage-ros-in-individual-gift-box-cp1015.html,france
0,25.80,MASI Tupungato Corbec Rosso di Argentina Organic,https://www.i-d-s.com/dubai/masi-tupungato-corbec-rosso-di-argentina-organic-ag1025.html,argentina
1,7.95,Argento Organic Rosé,https://www.i-d-s.com/dubai/argento-organic-ros-ag1028.html,argentina
2,7.95,Argento Andes Soul Shiraz,https://www.i-d-s.com/dubai/argento-andes-soul-shiraz-ag1027.html,argentina
3,7.35,Argento Andes Soul Chardonnay,https://www.i-d-s.com/dubai/argento-andes-soul-chardonnay-ag1026.html,argentina
4,35.35,Catena Alta Malbec,https://www.i-d-s.com/dubai/catena-alta-malbec-ag1021.html,argentina
5,10.70,Pablo y Walter Malbec,https://www.i-d-s.com/dubai/pablo-y-walter-malbec-ag1011.html,argentina
6,11.25,"Kaiken Clásico, Mendoza Cabernet Sauvignon",https://www.i-d-s.com/dubai/kaiken-cl-sico-mendoza-cabernet-sauvignon-ag1010.html,argentina
7,29.95,Catena Alta Chardonnay,https://www.i-d-s.com/dubai/catena-alta-chardonnay-ag4030.html,argentina
8,22.20,Catena Appellation Vista Flores Malbec,https://www.i-d-s.com/dubai/catena-appellation-vista-flores-malbec-ag4029.html,argentina
9,33.75,Catena Alta Cabernet Sauvignon,https://www.i-d-s.com/dubai/catena-alta-cabernet-sauvignon-ag4031.html,argentina
10,8.95,Argento Malbec,https://www.i-d-s.com/dubai/argento-malbec-ag1007.html,argentina
11,27.40,Chandon Garden Spritz Sparkling Wine,https://www.i-d-s.com/dubai/chandon-garden-spritz-sparkling-wine-sw1072.html,argentina
0,45.90,Penfolds Bin 128 Shiraz,https://www.i-d-s.com/dubai/penfolds-bin-128-shiraz-au2024.html,australia
1,59.45,"`Gaia` Clare Valley Cabernet Sauvignon/Cabernet Franc, Grosset",https://www.i-d-s.com/dubai/gaia-clare-valley-cabernet-sauvignon-cabernet-franc-grosset-au4024.html,australia
2,15.95,Sidewood Estate Sauvignon Blanc,https://www.i-d-s.com/dubai/sidewood-estate-sauvignon-blanc-au1147.html,australia
3,19.50,"D'Arenberg Peppermint Paddock, Sparkling Shiraz",https://www.i-d-s.com/dubai/d-arenberg-peppermint-paddock-sparkling-shiraz-sw1041.html,australia
4,24.45,"Yangarra Estate Old Vine Grenache, McLaren Vale",https://www.i-d-s.com/dubai/yangarra-estate-old-vine-grenache-mclaren-vale-au2020.html,australia
5,24.45,"Yangarra Estate Mourvedre, McLaren Vale",https://www.i-d-s.com/dubai/yangarra-estate-mourvedre-mclaren-vale-au2021.html,australia
6,28.70,"Yangarra Estate Shiraz, McLaren Vale",https://www.i-d-s.com/dubai/yangarra-estate-shiraz-mclaren-vale-au2023.html,australia
7,19.99,Jansz Premium Cuvee NV,https://www.i-d-s.com/dubai/jansz-premium-cuvee-nv-sw4054.html,australia
8,8.99,Fishbone Blue Range Ruby Rose,https://www.i-d-s.com/dubai/fishbone-blue-range-ruby-rose-au1139.html,australia
9,14.99,Fishbone Black Range Sauvignon Blanc,https://www.i-d-s.com/dubai/fishbone-black-range-sauvignon-blanc-au1918.html,australia
10,11.00,"16 Stops, Chardonnay",https://www.i-d-s.com/dubai/16-stops-chardonnay-au4074.html,australia
11,9.85,"16 Stops, Shiraz",https://www.i-d-s.com/dubai/16-stops-shiraz-au4072.html,australia
0,84.35,"Penfolds Bin 389 Cabernet/Shiraz, 2019",https://www.i-d-s.com/dubai/penfolds-bin-389-cabernet-shiraz-2019-au1138.html,australia
1,16.30,Innocent Bystander Yarra Valley Chardonnay,https://www.i-d-s.com/dubai/innocent-bystander-yarra-valley-chardonnay-au4043.html,australia
2,64.15,"Elderton 'Ashmead' Single Vineyard, Cabernet Sauvignon",https://www.i-d-s.com/dubai/elderton-ashmead-single-vineyard-cabernet-sauvignon-au1116.html,australia
3,78.90,"Elderton 'Command' Single Vineyard, Shiraz",https://www.i-d-s.com/dubai/elderton-command-single-vineyard-shiraz-au1115.html,australia
4,9.99,Little Ripples Shiraz,https://www.i-d-s.com/dubai/little-ripples-shiraz-au4078.html,australia
5,9.99,Little Ripples Cabernet Sauvignon,https://www.i-d-s.com/dubai/little-ripples-cabernet-sauvignon-au4077.html,australia
6,14.99,Fishbone Black Range Shiraz,https://www.i-d-s.com/dubai/fishbone-margaret-river-black-range-shiraz-au1916.html,australia
7,8.99,Fishbone Cabernet Shiraz,https://www.i-d-s.com/dubai/fishbone-cabernet-shiraz-au1052.html,australia
8,40.60,Shaw+Smith Adelaide Hills Shiraz,https://www.i-d-s.com/dubai/shaw-smith-adelaide-hills-shiraz-au4039.html,australia
9,14.99,"Elderton Estate Family Vineyards, Barossa Shiraz",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-barossa-shiraz-au1111.html,australia
10,14.99,"Elderton Estate Family Vineyards, Barossa Cabernet Sauvignon",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-barossa-cabernet-sauvignon-au1112.html,australia
11,11.99,"Elderton Estate Family Vineyards, Eden Valley Riesling",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-eden-valley-riesling-au1114.html,australia
0,15.05,"Elderton Estate Family Vineyards, Eden Valley Chardonnay",https://www.i-d-s.com/dubai/elderton-estate-family-vineyards-eden-valley-chardonnay-au1113.html,australia
1,9.99,Little Ripples Chardonnay,https://www.i-d-s.com/dubai/little-ripples-chardonnay-au4080.html,australia
2,9.99,Little Ripples Rosé,https://www.i-d-s.com/dubai/little-ripples-ros-au4081.html,australia
3,9.99,Little Ripples Sauvignon Blanc,https://www.i-d-s.com/dubai/little-ripples-sauvignon-blanc-au4079.html,australia
4,41.35,"Jim Barry Macrae Shiraz, McRae Wood",https://www.i-d-s.com/dubai/jim-barry-macrae-shiraz-mcrae-wood-au1144.html,australia
5,21.30,Voyager Shiraz,https://www.i-d-s.com/dubai/voyager-shiraz-au1162.html,australia
6,16.95,Voyager Sauvignon Blanc Semillion,https://www.i-d-s.com/dubai/voyager-sauvignon-blanc-semillion-au1161.html,australia
7,14.99,Voyager Estate Chardonnay,https://www.i-d-s.com/dubai/voyager-estate-chardonnay-au1159.html,australia
8,17.05,Vasse Felix Filius Chardonnay,https://www.i-d-s.com/dubai/vasse-felix-filius-chardonnay-au1156.html,australia
9,19.50,Vasse felix Filius Cab Merlot,https://www.i-d-s.com/dubai/vasse-felix-filius-cab-merlot-au1155.html,australia
10,13.25,"Vasse Felix Classic Dry Red, Shiraz",https://www.i-d-s.com/dubai/vasse-felix-classic-dry-red-shiraz-au1153.html,australia
11,15.50,Taltarni Brut Tache Rosé,https://www.i-d-s.com/dubai/taltarni-brut-tache-ros-sw1078.html,australia
0,13.80,Taltarni T Series Victorian Sauvignon Blanc,https://www.i-d-s.com/dubai/taltarni-t-series-victorian-sauvignon-blanc-au1149.html,australia
1,14.99,Pirathon Silver Shiraz,https://www.i-d-s.com/dubai/pirathon-silver-shiraz-au1146.html,australia
2,14.99,Jim Barry Watervale Riesling,https://www.i-d-s.com/dubai/jim-barry-watervale-riesling-au1145.html,australia
3,23.20,Jim Barry lodge Hill Shiraz,https://www.i-d-s.com/dubai/jim-barry-lodge-hill-shiraz-au1143.html,australia
4,19.25,Jim Barry Lodge Hill Riesling,https://www.i-d-s.com/dubai/jim-barry-lodge-hill-riesling-au1142.html,australia
5,42.05,d'Arenberg Dead Arm Shiraz,https://www.i-d-s.com/dubai/d-arenberg-dead-arm-shiraz-au1163.html,australia
6,62.95,Yering Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/yering-reserve-cabernet-sauvignon-au1140.html,australia
7,14.55,Small Victories Rosé,https://www.i-d-s.com/dubai/small-victories-ros-au1117.html,australia
8,11.99,Small Victories Pinot Gris,https://www.i-d-s.com/dubai/small-victories-pinot-gris-au1110.html,australia
9,14.55,Small Victories Shiraz,https://www.i-d-s.com/dubai/small-victories-shiraz-au1109.html,australia
10,14.55,Small Victories Sangiovese,https://www.i-d-s.com/dubai/small-victories-sangiovese-au1108.html,australia
11,12.05,Keith Tulloch Chardonnay,https://www.i-d-s.com/dubai/keith-tulloch-chardonnay-au1102.html,australia
0,22.30,Keith Tulloch Kester Shiraz ,https://www.i-d-s.com/dubai/keith-tulloch-kester-shiraz-au1101.html,australia
1,21.15,Keith Tulloch Shiraz,https://www.i-d-s.com/dubai/keith-tulloch-shiraz-au1100.html,australia
2,22.25,Keith Tulloch Semillon,https://www.i-d-s.com/dubai/keith-tulloch-semillon-au1099.html,australia
3,15.60,Rag &amp; Bone Riesling,https://www.i-d-s.com/dubai/rag-bone-riesling-au1107.html,australia
4,15.60,The Black Craft Shiraz,https://www.i-d-s.com/dubai/the-black-craft-shiraz-au1106.html,australia
5,10.55,Wishbone Shiraz Cabernet,https://www.i-d-s.com/dubai/wishbone-shiraz-cabernet-au1105.html,australia
6,8.40,Soldiers Block Malbec,https://www.i-d-s.com/dubai/soldiers-block-malbec-au1104.html,australia
7,14.99,Petaluma White Label Cabernet Sauvignon Coonawarra,https://www.i-d-s.com/dubai/petaluma-white-label-cabernet-sauvignon-coonawarra-au1091.html,australia
8,28.65,St Hallett Blackwell Shiraz,https://www.i-d-s.com/dubai/st-hallett-blackwell-shiraz-au1090.html,australia
9,19.25,St Hallett Eden Valley Riesling,https://www.i-d-s.com/dubai/st-hallett-eden-valley-riesling-au1088.html,australia
10,19.15,St Hallett Gamekeepers Grenache Shiraz Touriga,https://www.i-d-s.com/dubai/st-hallett-gamekeepers-grenache-shiraz-touriga-au1087.html,australia
11,29.65,Grant Burge Wines of Distinction Corryton Park Cabernet Sauvignon,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-corryton-park-cabernet-sauvignon-au1086.html,australia
0,24.85,Grant Burge Wines of Distinction Balthasar Shiraz,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-balthasar-shiraz-au1084.html,australia
1,24.85,Grant Burge Wines of Distinction Filsell Shiraz,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-filsell-shiraz-au1083.html,australia
2,16.00,Petaluma White Label Sauvignon Blanc Adelaide Hills,https://www.i-d-s.com/dubai/petaluma-white-label-sauvignon-blanc-adelaide-hills-au1093.html,australia
3,9.75,Xanadu Circa 77 Cabernet. Sauvignon,https://www.i-d-s.com/dubai/xanadu-circa-77-cabernet-sauvignon-au1095.html,australia
4,56.65,"Cullen `Mangan East Block`, Margaret River",https://www.i-d-s.com/dubai/mangan-east-block-margaret-river-cullen-au4003.html,australia
5,18.15,Mount Horrocks `Watervale` Clare Valley Semillon,https://www.i-d-s.com/dubai/mount-harrocks-watervale-clare-valley-semillon-au4019.html,australia
6,31.25,"Cullen `Mangan Vineyard` Sauvignon Blanc/Semillon, Margaret River",https://www.i-d-s.com/dubai/cullen-mangan-vineyard-sauvignon-blanc-semillon-margaret-river-au4001.html,australia
7,51.95,Dawson James Chardonnay,https://www.i-d-s.com/dubai/dawson-james-chardonnay-au4069.html,australia
8,69.75,Giant Steps `Primavera Vineyard' Yarra Valley Pinot Noir,https://www.i-d-s.com/dubai/giant-steps-primavera-vineyard-yarra-valley-pinot-noir-au4045.html,australia
9,9.99,"Three Lions, Great Southern Sauvignon Blanc",https://www.i-d-s.com/dubai/three-lions-great-southern-sauvignon-blanc-au4004.html,australia
10,16.00,"Three Lions, Great Southern Chardonnay",https://www.i-d-s.com/dubai/three-lions-great-southern-chardonnay-au4005.html,australia
11,23.25,"Plantagenet, Angevin Mount Barker Riesling",https://www.i-d-s.com/dubai/plantagenet-angevin-mount-barker-riesling-au3002.html,australia
0,14.99,Three Lions Great Southern Cabernet/Merlot,https://www.i-d-s.com/dubai/three-lions-great-southern-cabernet-merlot-au4006.html,australia
1,34.90,Plantagenet `Aquitaine` Mount Barker Cabernet Sauvignon,https://www.i-d-s.com/dubai/plantagenet-aquitaine-mount-barker-cabernet-sauvignon-au4007.html,australia
2,14.50,"Dandelion Vineyards, Lionheart of the Barossa Shiraz",https://www.i-d-s.com/dubai/dandelion-vineyards-lionheart-of-the-barossa-shiraz-au3006.html,australia
3,21.35,Peter Lehmann `The Barossan' Grenache,https://www.i-d-s.com/dubai/peter-lehmann-the-barossan-grenache-au4034.html,australia
4,26.99,"Charles Melton, Rose Of Virginia Barossa Valley",https://www.i-d-s.com/dubai/charles-melton-rose-of-virginia-barossa-valley-au1068.html,australia
5,43.60,Mount Horrocks Clare Valley Shiraz,https://www.i-d-s.com/dubai/mount-horrocks-clare-valley-shiraz-au4023.html,australia
6,59.05,Dawson James Pinot Noir,https://www.i-d-s.com/dubai/dawson-james-pinot-noir-au4070.html,australia
7,9.90,"Mount Langi Ghiran, Billi Billi Pinot Gris",https://www.i-d-s.com/dubai/mount-langi-ghiran-billi-billi-pinot-grigio-au1012.html,australia
8,15.45,d'Arenberg The Olive Grove Chardonnay,https://www.i-d-s.com/dubai/d-arenberg-the-olive-grove-chardonnay-au1001.html,australia
9,11.99,Yering Station Village Chardonnay,https://www.i-d-s.com/dubai/yering-station-village-chardonnay-au1014.html,australia
10,16.00,d'Arenberg The Hermit Crab Marsanne/Viognier,https://www.i-d-s.com/dubai/d-arenberg-the-hermit-crab-marsanne-viognier-au1002.html,australia
11,16.70,"Peter Lehmann Hill &amp; Valley Chardonnay, Eden Valley",https://www.i-d-s.com/dubai/peter-lehmann-hill-valley-chardonnay-eden-valley-au1006.html,australia
0,18.20,"Shaw + Smith, Sauvignon Blanc, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-sauvignon-blanc-adelaide-hills-au1008.html,australia
1,40.30,"Shaw + Smith ""M3"", Chardonnay, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-m3-chardonnay-adelaide-hills-au1009.html,australia
2,7.95,Jacob's Creek Chardonnay,https://www.i-d-s.com/dubai/jacob-s-creek-chardonnay-au1010.html,australia
3,14.99,Mount Langi Cliff Edge Pinot Gris,https://www.i-d-s.com/dubai/mount-langi-cliff-edge-pinot-gris-au1013.html,australia
4,23.50,Stella Bella Semillon Sauvignon Blanc,https://www.i-d-s.com/dubai/stella-bella-semillon-sauvignon-blanc-au1016.html,australia
5,8.15,Yellow Tail Pinot Grigio,https://www.i-d-s.com/dubai/yellow-tail-pinot-grigio-au1018.html,australia
6,8.15,Yellow Tail Rosé,https://www.i-d-s.com/dubai/yellow-tail-rose-au1050.html,australia
7,9.90,Mount Langhi Ghiran Billi Billi Shiraz,https://www.i-d-s.com/dubai/mount-langhi-ghiran-billi-billi-shiraz-au1022.html,australia
8,17.75,Mount Langhi Cliff Edge Shiraz,https://www.i-d-s.com/dubai/mount-langhi-cliff-edge-shiraz-au1023.html,australia
9,34.05,"Clonakilla ""Hilltops"", Shiraz",https://www.i-d-s.com/dubai/clonakilla-hilltops-shiraz-au1025.html,australia
10,13.70,Yering Station Village Shiraz,https://www.i-d-s.com/dubai/yering-station-village-shiraz-au1026.html,australia
11,14.00,Yering Station Village Rose,https://www.i-d-s.com/dubai/yering-station-village-rose-au1027.html,australia
0,8.15,Yellow Tail Shiraz,https://www.i-d-s.com/dubai/yellow-tail-shiraz-au1033.html,australia
1,8.15,Yellow Tail Merlot,https://www.i-d-s.com/dubai/yellow-tail-merlot-au1034.html,australia
2,18.70,d'Arenberg The Footbolt Shiraz,https://www.i-d-s.com/dubai/d-arenberg-the-footbolt-shiraz-au1036.html,australia
3,21.90,"Peter Lehmann, The Barossan Shiraz, Barossa Valley",https://www.i-d-s.com/dubai/peter-lehmann-the-barossan-shiraz-barossa-valley-au1038.html,australia
4,41.80,"Peter Lehmann Masters, 8 Songs Shiraz, Barossa Valley",https://www.i-d-s.com/dubai/peter-lehmann-masters-8-songs-shiraz-barossa-valley-au1039.html,australia
5,35.45,"Henschke Henry’s Seven` Shiraz/Grenache/Mataro/Viognier, Barossa",https://www.i-d-s.com/dubai/henschke-henry-s-seven-shiraz-grenache-mataro-viognier-barossa-au1040.html,australia
6,20.00,Penfolds Koonunga Hill Shiraz Cabernet Sauvignon,https://www.i-d-s.com/dubai/penfolds-koonunga-hill-shiraz-cabernet-sauvignon-au1042.html,australia
7,8.15,Jacob's Creek Classic Shiraz Cabernet,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-cabernet-au1044.html,australia
8,7.95,Jacob's Creek&nbsp;Classic Shiraz Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-ros-au1045.html,australia
9,9.50,Parker Coonawarra Estate Shiraz,https://www.i-d-s.com/dubai/parker-coonawarra-estate-shiraz-au1046.html,australia
10,9.99,Parker Coonawarra Estate Cabernet Sauvignon,https://www.i-d-s.com/dubai/parker-coonawarra-estate-cabernet-sauvignon-au1047.html,australia
11,70.60,Parker Coonawarra Estate 'First Growth',https://www.i-d-s.com/dubai/parker-coonawarra-estate-first-growth-au1048.html,australia
0,9.60,Yellow Tail Bubbles Brut,https://www.i-d-s.com/dubai/yellow-tail-bubbles-brut-sw1026.html,australia
1,9.60,Yellow Tail Bubbles Brut Rosé,https://www.i-d-s.com/dubai/yellow-tail-bubbles-brut-ros-sw1028.html,australia
2,10.20,Jacob's Creek Sparkling Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-sparkling-ros-sw1029.html,australia
0,18.20,"Viña Aquitania Chardonnay, 2018",https://www.i-d-s.com/dubai/vi-a-aquitania-chardonnay-2018-ch1039.html,chile
1,19.99,Lapostolle Cuvee Alexandre Chardonnay,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-chardonnay-ch2039.html,chile
2,19.99,Lapostolle Cuvee Alexandre Cabernet Sauvignon,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-cabernet-sauvignon-ch2043.html,chile
3,18.75,"Morandé, Chardonnay Gran Reserva",https://www.i-d-s.com/dubai/morand-chardonnay-gran-reserva-ch3000.html,chile
4,6.85,Sierra Grande Sauvignon Blanc,https://www.i-d-s.com/dubai/sierra-grande-sauvignon-blanc-ch1000.html,chile
5,5.65,Cono Sur Bicicleta Chardonnay ,https://www.i-d-s.com/dubai/cono-sur-bicicleta-chardonnay-ch1001.html,chile
6,22.99,"Morandé Adventure, Vigno Carignan",https://www.i-d-s.com/dubai/morand-adventure-vigno-carignan-ch1018.html,chile
7,13.40,Cono Sur Single Vineyard Chardonnay,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-chardonnay-ch1006.html,chile
8,8.90,"Casillero del Diablo, Chardonnay",https://www.i-d-s.com/dubai/casillero-del-diablo-chardonnay-ch1010.html,chile
9,8.90,"Casillero del Diablo, Sauvignon Blanc",https://www.i-d-s.com/dubai/casillero-del-diablo-sauvignon-blanc-ch1011.html,chile
10,6.60,Cono Sur Bicicleta Cabernet Sauvignon,https://www.i-d-s.com/dubai/cono-sur-bicicleta-cabernet-sauvignon-ch1154.html,chile
11,8.90,Casillero del Diablo Shiraz Rosé,https://www.i-d-s.com/dubai/casillero-del-diablo-shiraz-ros-ch1012.html,chile
0,7.65,Sierra Grande Cabernet Sauvignon,https://www.i-d-s.com/dubai/sierra-grande-cabernet-sauvignon-ch1013.html,chile
1,8.90,"Casillero Del Diablo, Cabernet Sauvignon",https://www.i-d-s.com/dubai/casillero-del-diablo-cabernet-sauvignon-ch1015.html,chile
2,6.60,Cono Sur Bicicleta Carménère,https://www.i-d-s.com/dubai/cono-sur-bicicleta-carm-n-re-ch1016.html,chile
3,7.65,Sierra Grande Pinot Noir,https://www.i-d-s.com/dubai/sierra-grande-pinot-noir-ch1017.html,chile
4,19.50,"Morandé, Cabernet Sauvignon Gran Reserva",https://www.i-d-s.com/dubai/morand-cabernet-sauvignon-gran-reserva-ch1019.html,chile
5,13.40,Cono Sur Single Vineyard Cabernet Sauvignon ,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-cabernet-sauvignon-ch1020.html,chile
6,6.80,Cono Sur Bicicleta Pinot Noir,https://www.i-d-s.com/dubai/cono-sur-bicicleta-pinot-noir-ch1156.html,chile
7,60.00,Cono Sur Ocio Pinot Noir,https://www.i-d-s.com/dubai/cono-sur-ocio-pinot-noir-ch1021.html,chile
0,13.40,Oyster Bay Pinot Noir,https://www.i-d-s.com/dubai/oyster-bay-pinot-noir-nz1059.html,new_zealand
1,29.15,Trinity Hill `The Gimblett` Gimblett Gravels,https://www.i-d-s.com/dubai/trinity-hill-the-gimblett-gimblett-gravels-nz4023.html,new_zealand
2,27.70,Kim Crawford Pinot Noir,https://www.i-d-s.com/dubai/kim-crawford-pinot-noir-nz2009.html,new_zealand
3,18.05,Kim Crawford Sauvignon Blanc,https://www.i-d-s.com/dubai/kim-crawford-sauvignon-blanc-nz3002.html,new_zealand
4,90.25,Ata Rangi Pinot Noir,https://www.i-d-s.com/dubai/ata-rangi-pinot-noir-nz4018.html,new_zealand
5,25.99,Ata Rangi `Lismore' Pinot Gris,https://www.i-d-s.com/dubai/ata-rangi-lismore-pinot-gris-nz4015.html,new_zealand
6,13.40,MOKO Black Sauvignon Blanc,https://www.i-d-s.com/dubai/moko-black-sauvignon-blanc-nz1000.html,new_zealand
7,13.40,Oyster Bay Chardonnay,https://www.i-d-s.com/dubai/oyster-bay-chardonnay-nz1004.html,new_zealand
8,13.40,Oyster Bay Sauvignon Blanc,https://www.i-d-s.com/dubai/oyster-bay-sauvignon-blanc-nz1005.html,new_zealand
9,15.25,Villa Maria Private Bin East Coast Chardonnay,https://www.i-d-s.com/dubai/villa-maria-private-bin-east-coast-chardonnay-nz1007.html,new_zealand
10,32.70,Cloudy Bay Sauvignon Blanc,https://www.i-d-s.com/dubai/cloudy-bay-sauvignon-blanc-nz1006.html,new_zealand
11,20.75,Spy Valley Marlborough Sauvignon Blanc,https://www.i-d-s.com/dubai/spy-valley-marlborough-sauvignon-blanc-nz1025.html,new_zealand
0,23.95,Framingham Marlborough Classic Riesling,https://www.i-d-s.com/dubai/framingham-marlborough-classic-riesling-nz4005.html,new_zealand
1,21.20,Framingham Marlborough Pinot Gris,https://www.i-d-s.com/dubai/framingham-marlborough-pinot-gris-nz4006.html,new_zealand
2,17.10,Tinpot Hut Pinot Gris,https://www.i-d-s.com/dubai/tinpot-hut-pinot-gris-nz4002.html,new_zealand
